ECT,RPM,label,split,original_index
-1.5625,24.0,anomaly,test,209473
-1.5625,24.0,anomaly,test,209474
-1.5625,24.0,anomaly,test,209475
0.78125,25.0,anomaly,test,209476
0.78125,25.0,anomaly,test,209477
0.78125,25.0,anomaly,test,209478
0.78125,25.0,anomaly,test,209479
0.78125,21.0,anomaly,test,209480
0.78125,21.0,anomaly,test,209481
0.78125,21.0,anomaly,test,209482
-2.34375,19.0,anomaly,test,209483
-2.34375,19.0,anomaly,test,209484
-2.34375,19.0,anomaly,test,209485
-2.34375,19.0,anomaly,test,209486
0.0,26.0,anomaly,test,209487
0.0,26.0,anomaly,test,209488
0.0,26.0,anomaly,test,209489
1.5625,26.0,anomaly,test,209490
1.5625,28.0,anomaly,test,209491
1.5625,28.0,anomaly,test,209492
1.5625,28.0,anomaly,test,209493
1.5625,30.0,anomaly,test,209494
1.5625,30.0,anomaly,test,209495
1.5625,30.0,anomaly,test,209496
1.5625,30.0,anomaly,test,209497
2.34375,29.0,anomaly,test,209498
2.34375,29.0,anomaly,test,209499
2.34375,29.0,anomaly,test,209500
0.78125,29.0,anomaly,test,209501
0.78125,29.0,anomaly,test,209502
0.78125,29.0,anomaly,test,209503
0.78125,29.0,anomaly,test,209504
0.78125,27.0,anomaly,test,209505
0.78125,27.0,anomaly,test,209506
0.78125,27.0,anomaly,test,209507
0.78125,27.0,anomaly,test,209508
0.78125,25.0,anomaly,test,209509
0.78125,25.0,anomaly,test,209510
0.78125,25.0,anomaly,test,209511
0.78125,25.0,anomaly,test,209512
0.78125,21.0,anomaly,test,209513
0.78125,21.0,anomaly,test,209514
0.78125,21.0,anomaly,test,209515
0.78125,20.0,anomaly,test,209516
0.78125,20.0,anomaly,test,209517
0.78125,20.0,anomaly,test,209518
0.78125,20.0,anomaly,test,209519
0.78125,21.0,anomaly,test,209520
0.78125,21.0,anomaly,test,209521
0.78125,21.0,anomaly,test,209522
0.78125,21.0,anomaly,test,209523
-0.78125,22.0,anomaly,test,209524
-0.78125,22.0,anomaly,test,209525
-0.78125,22.0,anomaly,test,209526
0.78125,26.0,anomaly,test,209527
0.78125,26.0,anomaly,test,209528
0.78125,26.0,anomaly,test,209529
0.78125,26.0,anomaly,test,209530
1.5625,28.0,anomaly,test,209531
1.5625,28.0,anomaly,test,209532
1.5625,28.0,anomaly,test,209533
1.5625,28.0,anomaly,test,209534
0.78125,29.0,anomaly,test,209535
0.78125,29.0,anomaly,test,209536
0.78125,29.0,anomaly,test,209537
2.34375,29.0,anomaly,test,209538
2.34375,26.0,anomaly,test,209539
2.34375,26.0,anomaly,test,209540
2.34375,26.0,anomaly,test,209541
2.34375,24.0,anomaly,test,209542
2.34375,24.0,anomaly,test,209543
2.34375,24.0,anomaly,test,209544
2.34375,24.0,anomaly,test,209545
1.5625,24.0,anomaly,test,209546
1.5625,24.0,anomaly,test,209547
1.5625,24.0,anomaly,test,209548
1.5625,24.0,anomaly,test,209549
1.5625,26.0,anomaly,test,209550
1.5625,26.0,anomaly,test,209551
1.5625,26.0,anomaly,test,209552
2.34375,25.0,anomaly,test,209553
2.34375,25.0,anomaly,test,209554
2.34375,25.0,anomaly,test,209555
2.34375,25.0,anomaly,test,209556
0.78125,27.0,anomaly,test,209557
0.78125,27.0,anomaly,test,209558
0.78125,27.0,anomaly,test,209559
0.78125,27.0,anomaly,test,209560
0.78125,23.0,anomaly,test,209561
0.78125,23.0,anomaly,test,209562
0.78125,23.0,anomaly,test,209563
0.78125,21.0,anomaly,test,209564
0.78125,21.0,anomaly,test,209565
0.78125,21.0,anomaly,test,209566
0.78125,21.0,anomaly,test,209567
1.5625,19.0,anomaly,test,209568
1.5625,19.0,anomaly,test,209569
1.5625,19.0,anomaly,test,209570
0.78125,19.0,anomaly,test,209571
0.78125,21.0,anomaly,test,209572
0.78125,21.0,anomaly,test,209573
0.78125,21.0,anomaly,test,209574
0.78125,20.0,anomaly,test,209575
0.78125,20.0,anomaly,test,209576
0.78125,20.0,anomaly,test,209577
0.78125,20.0,anomaly,test,209578
0.78125,17.0,anomaly,test,209579
0.78125,17.0,anomaly,test,209580
0.78125,17.0,anomaly,test,209581
0.78125,17.0,anomaly,test,209582
0.78125,15.0,anomaly,test,209583
0.78125,15.0,anomaly,test,209584
0.78125,15.0,anomaly,test,209585
-0.78125,16.0,anomaly,test,209586
-0.78125,16.0,anomaly,test,209587
-0.78125,16.0,anomaly,test,209588
-0.78125,16.0,anomaly,test,209589
1.5625,19.0,anomaly,test,209590
1.5625,19.0,anomaly,test,209591
1.5625,19.0,anomaly,test,209592
1.5625,19.0,anomaly,test,209593
1.5625,21.0,anomaly,test,209594
1.5625,21.0,anomaly,test,209595
1.5625,21.0,anomaly,test,209596
0.78125,21.0,anomaly,test,209597
0.78125,23.0,anomaly,test,209598
0.78125,23.0,anomaly,test,209599
0.78125,23.0,anomaly,test,209600
1.5625,24.0,anomaly,test,209601
1.5625,24.0,anomaly,test,209602
1.5625,24.0,anomaly,test,209603
1.5625,24.0,anomaly,test,209604
2.34375,25.0,anomaly,test,209605
2.34375,25.0,anomaly,test,209606
2.34375,25.0,anomaly,test,209607
2.34375,25.0,anomaly,test,209608
2.34375,24.0,anomaly,test,209609
2.34375,24.0,anomaly,test,209610
2.34375,24.0,anomaly,test,209611
1.5625,24.0,anomaly,test,209612
1.5625,24.0,anomaly,test,209613
1.5625,24.0,anomaly,test,209614
1.5625,24.0,anomaly,test,209615
0.78125,25.0,anomaly,test,209616
0.78125,25.0,anomaly,test,209617
0.78125,25.0,anomaly,test,209618
1.5625,25.0,anomaly,test,209619
1.5625,28.0,anomaly,test,209620
1.5625,28.0,anomaly,test,209621
1.5625,28.0,anomaly,test,209622
2.34375,28.0,anomaly,test,209623
2.34375,28.0,anomaly,test,209624
2.34375,28.0,anomaly,test,209625
2.34375,28.0,anomaly,test,209626
0.78125,27.0,anomaly,test,209627
0.78125,27.0,anomaly,test,209628
0.78125,27.0,anomaly,test,209629
0.78125,27.0,anomaly,test,209630
0.78125,23.0,anomaly,test,209631
0.78125,23.0,anomaly,test,209632
0.78125,23.0,anomaly,test,209633
0.78125,19.0,anomaly,test,209634
0.78125,19.0,anomaly,test,209635
0.78125,19.0,anomaly,test,209636
0.78125,19.0,anomaly,test,209637
-2.34375,20.0,anomaly,test,209638
-2.34375,20.0,anomaly,test,209639
-2.34375,20.0,anomaly,test,209640
-1.5625,20.0,anomaly,test,209641
-1.5625,25.0,anomaly,test,209642
-1.5625,25.0,anomaly,test,209643
-1.5625,25.0,anomaly,test,209644
-0.78125,29.0,anomaly,test,209645
-0.78125,29.0,anomaly,test,209646
-0.78125,29.0,anomaly,test,209647
-0.78125,29.0,anomaly,test,209648
2.34375,35.0,anomaly,test,209649
2.34375,35.0,anomaly,test,209650
2.34375,35.0,anomaly,test,209651
2.34375,35.0,anomaly,test,209652
1.5625,34.0,anomaly,test,209653
1.5625,34.0,anomaly,test,209654
1.5625,34.0,anomaly,test,209655
2.34375,34.0,anomaly,test,209656
2.34375,34.0,anomaly,test,209657
2.34375,34.0,anomaly,test,209658
2.34375,34.0,anomaly,test,209659
0.78125,35.0,anomaly,test,209660
0.78125,35.0,anomaly,test,209661
0.78125,35.0,anomaly,test,209662
0.78125,35.0,anomaly,test,209663
0.78125,32.0,anomaly,test,209664
0.78125,32.0,anomaly,test,209665
0.78125,32.0,anomaly,test,209666
0.78125,28.0,anomaly,test,209667
0.78125,28.0,anomaly,test,209668
0.78125,28.0,anomaly,test,209669
0.78125,28.0,anomaly,test,209670
2.34375,21.0,anomaly,test,209671
2.34375,21.0,anomaly,test,209672
2.34375,21.0,anomaly,test,209673
2.34375,21.0,anomaly,test,209674
-0.78125,21.0,anomaly,test,209675
-0.78125,21.0,anomaly,test,209676
-0.78125,21.0,anomaly,test,209677
0.78125,21.0,anomaly,test,209678
0.78125,26.0,anomaly,test,209679
0.78125,26.0,anomaly,test,209680
0.78125,26.0,anomaly,test,209681
2.34375,25.0,anomaly,test,209682
2.34375,25.0,anomaly,test,209683
2.34375,25.0,anomaly,test,209684
2.34375,25.0,anomaly,test,209685
0.78125,24.0,anomaly,test,209686
0.78125,24.0,anomaly,test,209687
0.78125,24.0,anomaly,test,209688
0.78125,24.0,anomaly,test,209689
0.78125,20.0,anomaly,test,209690
0.78125,20.0,anomaly,test,209691
0.78125,20.0,anomaly,test,209692
-0.78125,17.0,anomaly,test,209693
-0.78125,17.0,anomaly,test,209694
-0.78125,17.0,anomaly,test,209695
-0.78125,17.0,anomaly,test,209696
-3.125,19.0,anomaly,test,209697
-3.125,19.0,anomaly,test,209698
-3.125,19.0,anomaly,test,209699
-3.125,19.0,anomaly,test,209700
-3.125,28.0,anomaly,test,209701
-3.125,28.0,anomaly,test,209702
-3.125,28.0,anomaly,test,209703
0.0,32.0,anomaly,test,209704
0.0,32.0,anomaly,test,209705
0.0,32.0,anomaly,test,209706
0.0,32.0,anomaly,test,209707
2.34375,34.0,anomaly,test,209708
2.34375,34.0,anomaly,test,209709
2.34375,34.0,anomaly,test,209710
2.34375,34.0,anomaly,test,209711
2.34375,35.0,anomaly,test,209712
2.34375,35.0,anomaly,test,209713
2.34375,35.0,anomaly,test,209714
2.34375,34.0,anomaly,test,209715
2.34375,34.0,anomaly,test,209716
2.34375,34.0,anomaly,test,209717
2.34375,34.0,anomaly,test,209718
1.5625,35.0,anomaly,test,209719
1.5625,35.0,anomaly,test,209720
1.5625,35.0,anomaly,test,209721
1.5625,35.0,anomaly,test,209722
1.5625,35.0,anomaly,test,209723
1.5625,35.0,anomaly,test,209724
1.5625,35.0,anomaly,test,209725
0.78125,35.0,anomaly,test,209726
0.78125,37.0,anomaly,test,209727
0.78125,37.0,anomaly,test,209728
0.78125,37.0,anomaly,test,209729
1.5625,36.0,anomaly,test,209730
1.5625,36.0,anomaly,test,209731
1.5625,36.0,anomaly,test,209732
1.5625,36.0,anomaly,test,209733
0.78125,37.0,anomaly,test,209734
0.78125,37.0,anomaly,test,209735
0.78125,37.0,anomaly,test,209736
2.34375,37.0,anomaly,test,209737
2.34375,33.0,anomaly,test,209738
2.34375,33.0,anomaly,test,209739
2.34375,33.0,anomaly,test,209740
2.34375,31.0,anomaly,test,209741
2.34375,31.0,anomaly,test,209742
2.34375,31.0,anomaly,test,209743
2.34375,31.0,anomaly,test,209744
2.34375,30.0,anomaly,test,209745
2.34375,30.0,anomaly,test,209746
2.34375,30.0,anomaly,test,209747
0.78125,30.0,anomaly,test,209748
0.78125,30.0,anomaly,test,209749
0.78125,30.0,anomaly,test,209750
0.78125,30.0,anomaly,test,209751
0.78125,26.0,anomaly,test,209752
0.78125,26.0,anomaly,test,209753
0.78125,26.0,anomaly,test,209754
0.78125,26.0,anomaly,test,209755
0.78125,24.0,anomaly,test,209756
0.78125,24.0,anomaly,test,209757
0.78125,24.0,anomaly,test,209758
0.78125,24.0,anomaly,test,209759
0.78125,24.0,anomaly,test,209760
0.78125,24.0,anomaly,test,209761
0.78125,24.0,anomaly,test,209762
2.34375,24.0,anomaly,test,209763
2.34375,24.0,anomaly,test,209764
2.34375,24.0,anomaly,test,209765
2.34375,24.0,anomaly,test,209766
2.34375,24.0,anomaly,test,209767
2.34375,24.0,anomaly,test,209768
2.34375,24.0,anomaly,test,209769
2.34375,24.0,anomaly,test,209770
2.34375,25.0,anomaly,test,209771
2.34375,25.0,anomaly,test,209772
2.34375,25.0,anomaly,test,209773
0.78125,24.0,anomaly,test,209774
0.78125,24.0,anomaly,test,209775
0.78125,24.0,anomaly,test,209776
0.78125,24.0,anomaly,test,209777
-0.78125,26.0,anomaly,test,209778
-0.78125,26.0,anomaly,test,209779
-0.78125,26.0,anomaly,test,209780
-0.78125,26.0,anomaly,test,209781
0.0,31.0,anomaly,test,209782
0.0,31.0,anomaly,test,209783
0.0,31.0,anomaly,test,209784
1.5625,33.0,anomaly,test,209785
1.5625,33.0,anomaly,test,209786
1.5625,33.0,anomaly,test,209787
1.5625,33.0,anomaly,test,209788
1.5625,34.0,anomaly,test,209789
1.5625,34.0,anomaly,test,209790
1.5625,34.0,anomaly,test,209791
1.5625,34.0,anomaly,test,209792
0.78125,35.0,anomaly,test,209793
0.78125,35.0,anomaly,test,209794
0.78125,35.0,anomaly,test,209795
2.34375,33.0,anomaly,test,209796
2.34375,33.0,anomaly,test,209797
2.34375,33.0,anomaly,test,209798
2.34375,33.0,anomaly,test,209799
0.78125,32.0,anomaly,test,209800
0.78125,32.0,anomaly,test,209801
0.78125,32.0,anomaly,test,209802
0.78125,32.0,anomaly,test,209803
2.34375,30.0,anomaly,test,209804
2.34375,30.0,anomaly,test,209805
2.34375,30.0,anomaly,test,209806
2.34375,30.0,anomaly,test,209807
2.34375,31.0,anomaly,test,209808
2.34375,31.0,anomaly,test,209809
2.34375,31.0,anomaly,test,209810
2.34375,29.0,anomaly,test,209811
2.34375,29.0,anomaly,test,209812
2.34375,29.0,anomaly,test,209813
2.34375,29.0,anomaly,test,209814
2.34375,28.0,anomaly,test,209815
2.34375,28.0,anomaly,test,209816
2.34375,28.0,anomaly,test,209817
2.34375,28.0,anomaly,test,209818
2.34375,27.0,anomaly,test,209819
2.34375,27.0,anomaly,test,209820
2.34375,27.0,anomaly,test,209821
1.5625,27.0,anomaly,test,209822
1.5625,27.0,anomaly,test,209823
1.5625,27.0,anomaly,test,209824
1.5625,27.0,anomaly,test,209825
1.5625,29.0,anomaly,test,209826
1.5625,29.0,anomaly,test,209827
1.5625,29.0,anomaly,test,209828
0.78125,29.0,anomaly,test,209829
0.78125,28.0,anomaly,test,209830
0.78125,28.0,anomaly,test,209831
0.78125,28.0,anomaly,test,209832
0.78125,25.0,anomaly,test,209833
0.78125,25.0,anomaly,test,209834
0.78125,25.0,anomaly,test,209835
0.78125,25.0,anomaly,test,209836
1.5625,21.0,anomaly,test,209837
1.5625,21.0,anomaly,test,209838
1.5625,21.0,anomaly,test,209839
2.34375,21.0,anomaly,test,209840
2.34375,21.0,anomaly,test,209841
2.34375,21.0,anomaly,test,209842
2.34375,21.0,anomaly,test,209843
0.78125,21.0,anomaly,test,209844
0.78125,21.0,anomaly,test,209845
0.78125,21.0,anomaly,test,209846
0.78125,21.0,anomaly,test,209847
0.78125,20.0,anomaly,test,209848
0.78125,20.0,anomaly,test,209849
0.78125,20.0,anomaly,test,209850
1.5625,20.0,anomaly,test,209851
1.5625,19.0,anomaly,test,209852
1.5625,19.0,anomaly,test,209853
1.5625,19.0,anomaly,test,209854
1.5625,20.0,anomaly,test,209855
1.5625,20.0,anomaly,test,209856
1.5625,20.0,anomaly,test,209857
1.5625,20.0,anomaly,test,209858
0.78125,21.0,anomaly,test,209859
0.78125,21.0,anomaly,test,209860
0.78125,21.0,anomaly,test,209861
0.78125,21.0,anomaly,test,209862
0.78125,14.0,anomaly,test,209863
0.78125,14.0,anomaly,test,209864
0.78125,14.0,anomaly,test,209865
-2.34375,14.0,anomaly,test,209866
-2.34375,14.0,anomaly,test,209867
-2.34375,14.0,anomaly,test,209868
-2.34375,14.0,anomaly,test,209869
-0.78125,21.0,anomaly,test,209870
-0.78125,21.0,anomaly,test,209871
-0.78125,21.0,anomaly,test,209872
-0.78125,21.0,anomaly,test,209873
0.78125,25.0,anomaly,test,209874
0.78125,25.0,anomaly,test,209875
0.78125,25.0,anomaly,test,209876
1.5625,26.0,anomaly,test,209877
1.5625,26.0,anomaly,test,209878
1.5625,26.0,anomaly,test,209879
1.5625,26.0,anomaly,test,209880
0.0,26.0,anomaly,test,209881
0.0,26.0,anomaly,test,209882
0.0,26.0,anomaly,test,209883
0.0,26.0,anomaly,test,209884
0.78125,29.0,anomaly,test,209885
0.78125,29.0,anomaly,test,209886
0.78125,29.0,anomaly,test,209887
1.5625,31.0,anomaly,test,209888
1.5625,31.0,anomaly,test,209889
1.5625,31.0,anomaly,test,209890
1.5625,31.0,anomaly,test,209891
1.5625,31.0,anomaly,test,209892
1.5625,31.0,anomaly,test,209893
1.5625,31.0,anomaly,test,209894
1.5625,31.0,anomaly,test,209895
1.5625,33.0,anomaly,test,209896
1.5625,33.0,anomaly,test,209897
1.5625,33.0,anomaly,test,209898
2.34375,33.0,anomaly,test,209899
2.34375,32.0,anomaly,test,209900
2.34375,32.0,anomaly,test,209901
2.34375,32.0,anomaly,test,209902
0.78125,31.0,anomaly,test,209903
0.78125,31.0,anomaly,test,209904
0.78125,31.0,anomaly,test,209905
0.78125,31.0,anomaly,test,209906
2.34375,32.0,anomaly,test,209907
2.34375,32.0,anomaly,test,209908
2.34375,32.0,anomaly,test,209909
0.78125,32.0,anomaly,test,209910
0.78125,30.0,anomaly,test,209911
0.78125,30.0,anomaly,test,209912
0.78125,30.0,anomaly,test,209913
0.78125,28.0,anomaly,test,209914
0.78125,28.0,anomaly,test,209915
0.78125,28.0,anomaly,test,209916
0.78125,28.0,anomaly,test,209917
1.5625,25.0,anomaly,test,209918
1.5625,25.0,anomaly,test,209919
1.5625,25.0,anomaly,test,209920
2.34375,25.0,anomaly,test,209921
2.34375,27.0,anomaly,test,209922
2.34375,27.0,anomaly,test,209923
2.34375,27.0,anomaly,test,209924
0.78125,26.0,anomaly,test,209925
0.78125,26.0,anomaly,test,209926
0.78125,26.0,anomaly,test,209927
0.78125,26.0,anomaly,test,209928
0.78125,22.0,anomaly,test,209929
0.78125,22.0,anomaly,test,209930
0.78125,22.0,anomaly,test,209931
-0.78125,22.0,anomaly,test,209932
-0.78125,21.0,anomaly,test,209933
-0.78125,21.0,anomaly,test,209934
-0.78125,21.0,anomaly,test,209935
0.78125,23.0,anomaly,test,209936
0.78125,23.0,anomaly,test,209937
0.78125,23.0,anomaly,test,209938
0.78125,23.0,anomaly,test,209939
0.78125,22.0,anomaly,test,209940
0.78125,22.0,anomaly,test,209941
0.78125,22.0,anomaly,test,209942
0.78125,22.0,anomaly,test,209943
0.78125,20.0,anomaly,test,209944
0.78125,20.0,anomaly,test,209945
0.78125,20.0,anomaly,test,209946
0.78125,15.0,anomaly,test,209947
0.78125,15.0,anomaly,test,209948
0.78125,15.0,anomaly,test,209949
0.78125,15.0,anomaly,test,209950
-1.5625,13.0,anomaly,test,209951
-1.5625,13.0,anomaly,test,209952
-1.5625,13.0,anomaly,test,209953
-1.5625,13.0,anomaly,test,209954
-3.125,18.0,anomaly,test,209955
-3.125,18.0,anomaly,test,209956
-3.125,18.0,anomaly,test,209957
0.0,22.0,anomaly,test,209958
0.0,22.0,anomaly,test,209959
0.0,22.0,anomaly,test,209960
0.0,22.0,anomaly,test,209961
0.78125,24.0,anomaly,test,209962
0.78125,24.0,anomaly,test,209963
0.78125,24.0,anomaly,test,209964
0.78125,24.0,anomaly,test,209965
1.5625,27.0,anomaly,test,209966
1.5625,27.0,anomaly,test,209967
1.5625,27.0,anomaly,test,209968
1.5625,27.0,anomaly,test,209969
1.5625,26.0,anomaly,test,209970
1.5625,26.0,anomaly,test,209971
1.5625,26.0,anomaly,test,209972
1.5625,28.0,anomaly,test,209973
1.5625,28.0,anomaly,test,209974
1.5625,28.0,anomaly,test,209975
1.5625,28.0,anomaly,test,209976
2.34375,28.0,anomaly,test,209977
2.34375,28.0,anomaly,test,209978
2.34375,28.0,anomaly,test,209979
0.78125,28.0,anomaly,test,209980
0.78125,28.0,anomaly,test,209981
0.78125,28.0,anomaly,test,209982
0.78125,28.0,anomaly,test,209983
2.34375,25.0,anomaly,test,209984
2.34375,25.0,anomaly,test,209985
2.34375,25.0,anomaly,test,209986
2.34375,25.0,anomaly,test,209987
0.78125,25.0,anomaly,test,209988
0.78125,25.0,anomaly,test,209989
0.78125,25.0,anomaly,test,209990
0.78125,25.0,anomaly,test,209991
0.78125,24.0,anomaly,test,209992
0.78125,24.0,anomaly,test,209993
0.78125,24.0,anomaly,test,209994
0.78125,20.0,anomaly,test,209995
0.78125,20.0,anomaly,test,209996
0.78125,20.0,anomaly,test,209997
0.78125,20.0,anomaly,test,209998
0.78125,20.0,anomaly,test,209999
0.78125,20.0,anomaly,test,210000
0.78125,20.0,anomaly,test,210001
1.5625,20.0,anomaly,test,210002
1.5625,17.0,anomaly,test,210003
1.5625,17.0,anomaly,test,210004
1.5625,17.0,anomaly,test,210005
-1.5625,21.0,anomaly,test,210006
-1.5625,21.0,anomaly,test,210007
-1.5625,21.0,anomaly,test,210008
-1.5625,21.0,anomaly,test,210009
0.0,25.0,anomaly,test,210010
0.0,25.0,anomaly,test,210011
0.0,25.0,anomaly,test,210012
0.78125,25.0,anomaly,test,210013
0.78125,28.0,anomaly,test,210014
0.78125,28.0,anomaly,test,210015
0.78125,28.0,anomaly,test,210016
0.78125,29.0,anomaly,test,210017
0.78125,29.0,anomaly,test,210018
0.78125,29.0,anomaly,test,210019
0.78125,29.0,anomaly,test,210020
0.78125,28.0,anomaly,test,210021
0.78125,28.0,anomaly,test,210022
0.78125,28.0,anomaly,test,210023
0.78125,28.0,anomaly,test,210024
2.34375,29.0,anomaly,test,210025
2.34375,29.0,anomaly,test,210026
2.34375,29.0,anomaly,test,210027
0.78125,28.0,anomaly,test,210028
0.78125,28.0,anomaly,test,210029
0.78125,28.0,anomaly,test,210030
0.78125,28.0,anomaly,test,210031
0.78125,26.0,anomaly,test,210032
0.78125,26.0,anomaly,test,210033
0.78125,26.0,anomaly,test,210034
0.78125,26.0,anomaly,test,210035
0.78125,19.0,anomaly,test,210036
0.78125,19.0,anomaly,test,210037
0.78125,19.0,anomaly,test,210038
-3.90625,19.0,anomaly,test,210039
-3.90625,19.0,anomaly,test,210040
-3.90625,19.0,anomaly,test,210041
-3.90625,19.0,anomaly,test,210042
-1.5625,23.0,anomaly,test,210043
-1.5625,23.0,anomaly,test,210044
-1.5625,23.0,anomaly,test,210045
-1.5625,23.0,anomaly,test,210046
0.78125,29.0,anomaly,test,210047
0.78125,29.0,anomaly,test,210048
0.78125,29.0,anomaly,test,210049
0.78125,29.0,anomaly,test,210050
0.78125,33.0,anomaly,test,210051
0.78125,33.0,anomaly,test,210052
0.78125,33.0,anomaly,test,210053
2.34375,34.0,anomaly,test,210054
2.34375,34.0,anomaly,test,210055
2.34375,34.0,anomaly,test,210056
2.34375,34.0,anomaly,test,210057
0.78125,36.0,anomaly,test,210058
0.78125,36.0,anomaly,test,210059
0.78125,36.0,anomaly,test,210060
0.78125,36.0,anomaly,test,210061
0.78125,32.0,anomaly,test,210062
0.78125,32.0,anomaly,test,210063
0.78125,32.0,anomaly,test,210064
2.34375,29.0,anomaly,test,210065
2.34375,29.0,anomaly,test,210066
2.34375,29.0,anomaly,test,210067
2.34375,29.0,anomaly,test,210068
1.5625,28.0,anomaly,test,210069
1.5625,28.0,anomaly,test,210070
1.5625,28.0,anomaly,test,210071
2.34375,28.0,anomaly,test,210072
2.34375,30.0,anomaly,test,210073
2.34375,30.0,anomaly,test,210074
2.34375,30.0,anomaly,test,210075
1.5625,29.0,anomaly,test,210076
1.5625,29.0,anomaly,test,210077
1.5625,29.0,anomaly,test,210078
1.5625,29.0,anomaly,test,210079
2.34375,29.0,anomaly,test,210080
2.34375,29.0,anomaly,test,210081
2.34375,29.0,anomaly,test,210082
2.34375,29.0,anomaly,test,210083
2.34375,28.0,anomaly,test,210084
2.34375,28.0,anomaly,test,210085
2.34375,28.0,anomaly,test,210086
0.78125,28.0,anomaly,test,210087
0.78125,28.0,anomaly,test,210088
0.78125,28.0,anomaly,test,210089
0.78125,28.0,anomaly,test,210090
0.78125,23.0,anomaly,test,210091
0.78125,23.0,anomaly,test,210092
0.78125,23.0,anomaly,test,210093
0.78125,23.0,anomaly,test,210094
-3.125,23.0,anomaly,test,210095
-3.125,23.0,anomaly,test,210096
-3.125,23.0,anomaly,test,210097
0.78125,28.0,anomaly,test,210098
0.78125,28.0,anomaly,test,210099
0.78125,28.0,anomaly,test,210100
0.78125,28.0,anomaly,test,210101
0.78125,30.0,anomaly,test,210102
0.78125,30.0,anomaly,test,210103
0.78125,30.0,anomaly,test,210104
0.78125,30.0,anomaly,test,210105
0.78125,33.0,anomaly,test,210106
0.78125,33.0,anomaly,test,210107
0.78125,33.0,anomaly,test,210108
0.78125,35.0,anomaly,test,210109
0.78125,35.0,anomaly,test,210110
0.78125,35.0,anomaly,test,210111
0.78125,35.0,anomaly,test,210112
1.5625,36.0,anomaly,test,210113
1.5625,36.0,anomaly,test,210114
1.5625,36.0,anomaly,test,210115
1.5625,36.0,anomaly,test,210116
0.78125,36.0,anomaly,test,210117
0.78125,36.0,anomaly,test,210118
0.78125,36.0,anomaly,test,210119
2.34375,36.0,anomaly,test,210120
2.34375,33.0,anomaly,test,210121
2.34375,33.0,anomaly,test,210122
2.34375,33.0,anomaly,test,210123
0.78125,33.0,anomaly,test,210124
0.78125,33.0,anomaly,test,210125
0.78125,33.0,anomaly,test,210126
0.78125,33.0,anomaly,test,210127
0.78125,31.0,anomaly,test,210128
0.78125,31.0,anomaly,test,210129
0.78125,31.0,anomaly,test,210130
0.78125,31.0,anomaly,test,210131
0.78125,28.0,anomaly,test,210132
0.78125,28.0,anomaly,test,210133
0.78125,28.0,anomaly,test,210134
1.5625,26.0,anomaly,test,210135
1.5625,26.0,anomaly,test,210136
1.5625,26.0,anomaly,test,210137
1.5625,26.0,anomaly,test,210138
0.78125,24.0,anomaly,test,210139
0.78125,24.0,anomaly,test,210140
0.78125,24.0,anomaly,test,210141
0.78125,24.0,anomaly,test,210142
0.78125,22.0,anomaly,test,210143
0.78125,22.0,anomaly,test,210144
0.78125,22.0,anomaly,test,210145
0.78125,20.0,anomaly,test,210146
0.78125,20.0,anomaly,test,210147
0.78125,20.0,anomaly,test,210148
0.78125,20.0,anomaly,test,210149
0.78125,20.0,anomaly,test,210150
0.78125,20.0,anomaly,test,210151
0.78125,20.0,anomaly,test,210152
0.78125,20.0,anomaly,test,210153
0.78125,19.0,anomaly,test,210154
0.78125,19.0,anomaly,test,210155
0.78125,19.0,anomaly,test,210156
0.78125,19.0,anomaly,test,210157
0.78125,19.0,anomaly,test,210158
0.78125,19.0,anomaly,test,210159
0.78125,19.0,anomaly,test,210160
0.78125,15.0,anomaly,test,210161
0.78125,15.0,anomaly,test,210162
0.78125,15.0,anomaly,test,210163
-3.90625,15.0,anomaly,test,210164
-3.90625,11.0,anomaly,test,210165
-3.90625,11.0,anomaly,test,210166
-3.90625,11.0,anomaly,test,210167
-3.125,17.0,anomaly,test,210168
-3.125,17.0,anomaly,test,210169
-3.125,17.0,anomaly,test,210170
-3.125,17.0,anomaly,test,210171
2.34375,23.0,anomaly,test,210172
2.34375,23.0,anomaly,test,210173
2.34375,23.0,anomaly,test,210174
1.5625,23.0,anomaly,test,210175
1.5625,27.0,anomaly,test,210176
1.5625,27.0,anomaly,test,210177
1.5625,27.0,anomaly,test,210178
1.5625,27.0,anomaly,test,210179
1.5625,27.0,anomaly,test,210180
1.5625,27.0,anomaly,test,210181
1.5625,27.0,anomaly,test,210182
-0.78125,28.0,anomaly,test,210183
-0.78125,28.0,anomaly,test,210184
-0.78125,28.0,anomaly,test,210185
-0.78125,28.0,anomaly,test,210186
0.78125,29.0,anomaly,test,210187
0.78125,29.0,anomaly,test,210188
0.78125,29.0,anomaly,test,210189
2.34375,32.0,anomaly,test,210190
2.34375,32.0,anomaly,test,210191
2.34375,32.0,anomaly,test,210192
2.34375,32.0,anomaly,test,210193
2.34375,30.0,anomaly,test,210194
2.34375,30.0,anomaly,test,210195
2.34375,30.0,anomaly,test,210196
2.34375,30.0,anomaly,test,210197
0.78125,29.0,anomaly,test,210198
0.78125,29.0,anomaly,test,210199
0.78125,29.0,anomaly,test,210200
0.78125,26.0,anomaly,test,210201
0.78125,26.0,anomaly,test,210202
0.78125,26.0,anomaly,test,210203
0.78125,26.0,anomaly,test,210204
1.5625,26.0,anomaly,test,210205
